utt_id,audio_path,predicted,ground_truth,wer,cer
012b0b72e4,/kaggle/working/asr_nepali_data/asr_nepali/data/01/012b0b72e4.flac,यो गर्नितको एउटा नयाँ छेत्र,यो गणितको एउटा नयाँ क्षेत्र,0.4,0.2222222222222222
05fcd388ee,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05fcd388ee.flac,[सङ्गीत] भेडा आदिको बलि,भेडा आदिको बलि,0.3333333333333333,0.6428571428571429
053179438e,/kaggle/working/asr_nepali_data/asr_nepali/data/05/053179438e.flac,सिद्धि वा,सिद्धि वा असिद्धि,0.3333333333333333,0.47058823529411764
0624915b29,/kaggle/working/asr_nepali_data/asr_nepali/data/06/0624915b29.flac,गर्छ जसलाई,गर्छ जसलाई कार्बन,0.3333333333333333,0.4117647058823529
08513291e0,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08513291e0.flac,परिवेशले मनमा,ग्रामीण परिवेशले मनमा,0.3333333333333333,0.38095238095238093
0bc8019ac2,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0bc8019ac2.flac,उसले आफ्नो,उसले आफ्नो शक्ति,0.3333333333333333,0.375
000f91b35e,/kaggle/working/asr_nepali_data/asr_nepali/data/00/000f91b35e.flac,देखि नेपाल बाट,देखि नेपाल टेलिभिजनबाट,0.3333333333333333,0.36363636363636365
085b0bd23a,/kaggle/working/asr_nepali_data/asr_nepali/data/08/085b0bd23a.flac,उनका गीतको लाई,उनका गीतको मेलोडीलाई,0.3333333333333333,0.3
0e63b61222,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e63b61222.flac,तिहिरै हुन सक्ने,धेरै हुन सक्ने,0.3333333333333333,0.2857142857142857
07dd0e8768,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07dd0e8768.flac,हामी सबै लोप्टान्छिक,हामी सबै लोकतान्त्रिक,0.3333333333333333,0.2857142857142857
0c826ea6f0,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c826ea6f0.flac,बेचे तर हप्टाउँ।,बेचे तर हप्तौँ,0.3333333333333333,0.2857142857142857
097c7198fb,/kaggle/working/asr_nepali_data/asr_nepali/data/09/097c7198fb.flac,लुइसा लेन रुगको,लुइसा लेन ड्र्युको,0.3333333333333333,0.2777777777777778
0c64b8a6f0,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c64b8a6f0.flac,छुट्टै बैसिस्टिया छ,छुट्टै वैशिष्ट्य छ,0.3333333333333333,0.2777777777777778
03c0396072,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03c0396072.flac,थियो तपाउ पनि,थियो तब पनि,0.3333333333333333,0.2727272727272727
098e107bdc,/kaggle/working/asr_nepali_data/asr_nepali/data/09/098e107bdc.flac,उनी प्रचलित,उनी प्रचलित छन्,0.3333333333333333,0.26666666666666666
005e9b6303,/kaggle/working/asr_nepali_data/asr_nepali/data/00/005e9b6303.flac,दिन बुझ आफ्नो,दिन वुड्स आफ्नो,0.3333333333333333,0.26666666666666666
00794066ec,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00794066ec.flac,समाजमा आधारित,समाजमा आधारित लोक,0.3333333333333333,0.23529411764705882
0f05de5a0b,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f05de5a0b.flac,एडी हामी यसमा,यदि हामी यसमा,0.3333333333333333,0.23076923076923078
004b2a3c8e,/kaggle/working/asr_nepali_data/asr_nepali/data/00/004b2a3c8e.flac,सानो काविषो हो,सानो गाविस हो,0.3333333333333333,0.23076923076923078
030e2b1895,/kaggle/working/asr_nepali_data/asr_nepali/data/03/030e2b1895.flac,गर्दा सकिने,गर्दा सकिने रे,0.3333333333333333,0.21428571428571427
05a5345630,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05a5345630.flac,नाम राखिएको,नाम राखिएको हो,0.3333333333333333,0.21428571428571427
06c44e7dc1,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06c44e7dc1.flac,बाहिर निकालिन्छ,लास बाहिर निकालिन्छ,0.3333333333333333,0.21052631578947367
08de58797e,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08de58797e.flac,छेत्रामा यो जिल्ला,क्षेत्रमा यो जिल्ला,0.3333333333333333,0.21052631578947367
064cc7548e,/kaggle/working/asr_nepali_data/asr_nepali/data/06/064cc7548e.flac,रेखामा बनेको लाई,रेखामा बनेको बक्सलाई,0.3333333333333333,0.2
05c8e880bb,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05c8e880bb.flac,भयो जब जक्दीसलाई,भयो जब जगदीशलाई,0.3333333333333333,0.2
04218e2c33,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04218e2c33.flac,प्रिष्टमा राम्रो सुधार,पृष्ठमा राम्रो सुधार,0.3333333333333333,0.2
0be1ba42dc,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0be1ba42dc.flac,उनका करिब छ।,उनका करिब ६,0.3333333333333333,0.18181818181818182
0ea1c7a6e8,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0ea1c7a6e8.flac,प्राविधिक विश्ववित्यालाई भारतको,प्राविधिक विश्वविधालय भारतको,0.3333333333333333,0.17857142857142858
070fec79fa,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070fec79fa.flac,टोमी भनिन्छ तर,अटोटोमी भनिन्छ तर,0.3333333333333333,0.17647058823529413
0cb5aaf08c,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0cb5aaf08c.flac,त्यहाँ पश्चित सबै,त्यहाँ उपस्थित सबै,0.3333333333333333,0.16666666666666666
0ce1b8a82f,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0ce1b8a82f.flac,आफ्नो मन बचन्,आफ्नो मन वचन,0.3333333333333333,0.16666666666666666
0f88cb87d5,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f88cb87d5.flac,सिच्छा विकासका लागि,शिक्षा विकासका लागि,0.3333333333333333,0.15789473684210525
01cac94cce,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01cac94cce.flac,प्रतिएका लागि चेतन,प्रत्ययका लागि चेतन,0.3333333333333333,0.15789473684210525
0a234feaca,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a234feaca.flac,नदिहरु पनि यो,नदीहरू पनि यो,0.3333333333333333,0.15384615384615385
0febd74e4b,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0febd74e4b.flac,विर्गती प्राप्त गरेका,वीरगति प्राप्त गरेका,0.3333333333333333,0.15
06abeb0502,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06abeb0502.flac,आफ्नो धर्मको औलमबन,आफ्नो धर्मको अवलम्बन,0.3333333333333333,0.15
0d2ead4610,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d2ead4610.flac,तर त्यस्त बेलाको,तर त्यस बेलाको,0.3333333333333333,0.14285714285714285
0788dbba92,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0788dbba92.flac,कल्ले दिएला माम,कल्ले देला माम,0.3333333333333333,0.14285714285714285
0dd694713d,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0dd694713d.flac,पहिले छलफल गरे।,पहिले छलफल गरी,0.3333333333333333,0.14285714285714285
0c986d3ac0,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c986d3ac0.flac,निरोधी लोकपाल बिजेकको,निरोधी लोकपाल विधेयकको,0.3333333333333333,0.13636363636363635
0ee199a984,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0ee199a984.flac,अनि त्यो जहिसीले,अनि त्यो जैसीले,0.3333333333333333,0.13333333333333333
0c3067c27c,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c3067c27c.flac,यहाँ छोटो चचा,यहाँ छोटो चर्चा,0.3333333333333333,0.13333333333333333
0424c14c4a,/kaggle/working/asr_nepali_data/asr_nepali/data/04/0424c14c4a.flac,सिंग्यापुरमा लड्दै गरेको,सिङ्गापुरमा लड्दै गरेको,0.3333333333333333,0.13043478260869565
070571f325,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070571f325.flac,जीवनको रच्छा गरे,जीवनको रक्षा गरे,0.3333333333333333,0.125
055f241df3,/kaggle/working/asr_nepali_data/asr_nepali/data/05/055f241df3.flac,छ त्यहाँ भन्दा लाज,त्यहाँ भन्दा लाज,0.3333333333333333,0.125
09077d5590,/kaggle/working/asr_nepali_data/asr_nepali/data/09/09077d5590.flac,उनलाई पर्न करिहेर,उनलाई पर्न करियर,0.3333333333333333,0.125
0e65aa9c47,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e65aa9c47.flac,तल्फल गर्नका लागि,छलफल गर्नका लागि,0.3333333333333333,0.125
03fc35bed2,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03fc35bed2.flac,दिली एक प्रमुख,दिल्ली एक प्रमुख,0.3333333333333333,0.125
0325510dd5,/kaggle/working/asr_nepali_data/asr_nepali/data/03/0325510dd5.flac,त स्वीकार गर्यौ,त स्वीकार गर्‍यो,0.3333333333333333,0.125
026a29f93b,/kaggle/working/asr_nepali_data/asr_nepali/data/02/026a29f93b.flac,देवासका अवसरमा किम,दिवसका अवसरमा किम,0.3333333333333333,0.11764705882352941
0a446e6706,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a446e6706.flac,दिन गाह्रोको भागबाट,दिन गारोको भागबाट,0.3333333333333333,0.11764705882352941
088005306e,/kaggle/working/asr_nepali_data/asr_nepali/data/08/088005306e.flac,काम कार्बाही गर्ने,काम कारवाही गर्ने,0.3333333333333333,0.11764705882352941
070ef4019c,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070ef4019c.flac,समय सजै सबैभन्दा,समय सधैँ सबैभन्दा,0.3333333333333333,0.11764705882352941
043e24cb6f,/kaggle/working/asr_nepali_data/asr_nepali/data/04/043e24cb6f.flac,जन्मका समय बुढ्छको,जन्मका समय बुड्सको,0.3333333333333333,0.1111111111111111
04e3b02d20,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04e3b02d20.flac,एभम घरको भित्तामा,एवम् घरको भित्तामा,0.3333333333333333,0.1111111111111111
0c103c9849,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c103c9849.flac,कुरले सेनाका साथ,कुँवरले सेनाका साथ,0.3333333333333333,0.1111111111111111
0e7d19ac6d,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e7d19ac6d.flac,रङको सिमीको बिउको,रङ्गको सिमीको बिउको,0.3333333333333333,0.10526315789473684
0018261eb9,/kaggle/working/asr_nepali_data/asr_nepali/data/00/0018261eb9.flac,थाम्बहादुर श्रेष्ठ हो,रामबहादुर श्रेष्ठ हो,0.3333333333333333,0.1
03569c3326,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03569c3326.flac,साँगा भन्ज्या उत्तर,साँगा भञ्ज्याङ उत्तर,0.3333333333333333,0.1
0a827d5eb7,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a827d5eb7.flac,आउनाले यसमा परिवर्ण,आउनाले यसमा परिवर्तन,0.3333333333333333,0.1
08fe386f33,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08fe386f33.flac,व्यक्तिको अपहरान गर्नु,व्यक्तिको अपहरण गर्नु,0.3333333333333333,0.09523809523809523
018b0501e3,/kaggle/working/asr_nepali_data/asr_nepali/data/01/018b0501e3.flac,विश्वमै दुल्ल मानिने,विश्वमै दुर्लभ मानिने,0.3333333333333333,0.09523809523809523
026c4f4770,/kaggle/working/asr_nepali_data/asr_nepali/data/02/026c4f4770.flac,जान्छ त्यो निषदहात्मक,जान्छ त्यो निषेधात्मक,0.3333333333333333,0.09523809523809523
05a6a456c9,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05a6a456c9.flac,वर्षका प्रसित्त इतिहास,वर्षका प्रसिद्ध इतिहास,0.3333333333333333,0.09090909090909091
0bff59faef,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0bff59faef.flac,प्रश्न कसैले सोधिदेउस,प्रश्न कसैले सोधिदेओस्,0.3333333333333333,0.09090909090909091
083f308659,/kaggle/working/asr_nepali_data/asr_nepali/data/08/083f308659.flac,अत्यन्तै रमडी रहेकोले,अत्यन्तै रमणीय रहेकोले,0.3333333333333333,0.09090909090909091
0b51601bbc,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b51601bbc.flac,एउटै अविष्ठलाई प्राप्त,एउटै अभिष्टलाई प्राप्त,0.3333333333333333,0.09090909090909091
0f8ccef6c5,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f8ccef6c5.flac,सांगीतिक करियर मिसिगन,साङ्गीतिक करियर मिसिगन,0.3333333333333333,0.09090909090909091
05ec166b72,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05ec166b72.flac,नेपालको उपाधक्ष साथै,नेपालको उपाध्यक्ष साथै,0.3333333333333333,0.09090909090909091
088dde77b2,/kaggle/working/asr_nepali_data/asr_nepali/data/08/088dde77b2.flac,गरेको झापा विद्रोहको,गरेको झापा व्रिद्रोहको,0.3333333333333333,0.09090909090909091
05e3f3d06e,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05e3f3d06e.flac,मानिशहरुको बसोबास भएपछि,मानिसहरूको बसोबास भएपछि,0.3333333333333333,0.08695652173913043
05ce8202d6,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05ce8202d6.flac,खोलाको संगममा इन्द्रले,खोलाको सङ्गममा इन्द्रले,0.3333333333333333,0.08695652173913043
0460b63054,/kaggle/working/asr_nepali_data/asr_nepali/data/04/0460b63054.flac,समानहरु स्थानीय बजारमा,सामानहरू स्थानीय बजारमा,0.3333333333333333,0.08695652173913043
0e607fbf8e,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e607fbf8e.flac,माप पुग्यो जुन,मा पुग्यो जुन,0.3333333333333333,0.07692307692307693
0841d4597b,/kaggle/working/asr_nepali_data/asr_nepali/data/08/0841d4597b.flac,दिलाएका छन् र,दिलायका छन् र,0.3333333333333333,0.07692307692307693
022ec953d5,/kaggle/working/asr_nepali_data/asr_nepali/data/02/022ec953d5.flac,छ वर्षका लागि,६ वर्षका लागि,0.3333333333333333,0.07692307692307693
0e70c6a65a,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e70c6a65a.flac,कहा छु भन्ने,कहाँ छु भन्ने,0.3333333333333333,0.07692307692307693
0c4d352b82,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c4d352b82.flac,पर्छ भने केहि,पर्छ भने केही,0.3333333333333333,0.07692307692307693
00c0a071b3,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00c0a071b3.flac,जारी गरिएको छ।,जारी गरिएको छ,0.3333333333333333,0.07692307692307693
01fe7b0d36,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01fe7b0d36.flac,यो नदिको गहाब,यो नदिको बहाब,0.3333333333333333,0.07692307692307693
061fc380a5,/kaggle/working/asr_nepali_data/asr_nepali/data/06/061fc380a5.flac,गर्न सहयोग गरे।,गर्न सहयोग गरे,0.3333333333333333,0.07142857142857142
06f430c530,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06f430c530.flac,कपी बिक्री भयो,कपि बिक्री भयो,0.3333333333333333,0.07142857142857142
0b08ea3863,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b08ea3863.flac,उनी फौजमा लागि,उनी फौजमा लागे,0.3333333333333333,0.07142857142857142
0b35f15578,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b35f15578.flac,रूपमा रेको भए,रूपमा रहेको भए,0.3333333333333333,0.07142857142857142
06ac088d46,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06ac088d46.flac,गर्न सहयोग गरी,गर्न सहयोग गरे,0.3333333333333333,0.07142857142857142
0eff9729f7,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0eff9729f7.flac,यस चहरको भ्रमण,यस सहरको भ्रमण,0.3333333333333333,0.07142857142857142
03c9bd6fb9,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03c9bd6fb9.flac,साना सान्त रेड,साना शान्त रेड,0.3333333333333333,0.07142857142857142
08928405a5,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08928405a5.flac,दोस्रो पत्नी भए,दोस्रो पत्नी भई,0.3333333333333333,0.06666666666666667
044b28e314,/kaggle/working/asr_nepali_data/asr_nepali/data/04/044b28e314.flac,गर्ने विश्वास छ।,गर्ने विश्वास छ,0.3333333333333333,0.06666666666666667
0b27feaf1d,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b27feaf1d.flac,भएको राष्ट्रा हो,भएको राष्ट्र हो,0.3333333333333333,0.06666666666666667
0ce8366553,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0ce8366553.flac,कार्य रामेश खनाल,कार्य रमेश खनाल,0.3333333333333333,0.06666666666666667
04b2739c7c,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04b2739c7c.flac,सँग बगुचिको बिउ,सँग बगुचीको बिउ,0.3333333333333333,0.06666666666666667
0e9bd90514,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e9bd90514.flac,दबाब दिन उनीहरु,दबाब दिन उनीहरू,0.3333333333333333,0.06666666666666667
0785484864,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0785484864.flac,कार्टिक देखि नै,कार्तिक देखि नै,0.3333333333333333,0.06666666666666667
062c1cddc2,/kaggle/working/asr_nepali_data/asr_nepali/data/06/062c1cddc2.flac,जस्बाट उठेको रकम,जसबाट उठेको रकम,0.3333333333333333,0.06666666666666667
03558d5ebe,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03558d5ebe.flac,चक्नाचुर भएको छ।,चक्नाचुर भएको छ,0.3333333333333333,0.06666666666666667
066ea39354,/kaggle/working/asr_nepali_data/asr_nepali/data/06/066ea39354.flac,उनका जीवनमा थिए।,उनका जीवनमा थिए,0.3333333333333333,0.06666666666666667
0a9b50e02f,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a9b50e02f.flac,बोहेरा हाल एमाले,बोहरा हाल एमाले,0.3333333333333333,0.06666666666666667
0190ac3057,/kaggle/working/asr_nepali_data/asr_nepali/data/01/0190ac3057.flac,थामी जातीमा पनि,थामी जातिमा पनि,0.3333333333333333,0.06666666666666667
0c2fbbb50b,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c2fbbb50b.flac,उता सोजी आमैलाई,उता सोझी आमैलाई,0.3333333333333333,0.06666666666666667
0d27babb2a,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d27babb2a.flac,प्रचलित रहेको छ।,प्रचलित रहेको छ,0.3333333333333333,0.06666666666666667
06802f088e,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06802f088e.flac,प्रयोग गर्दै थिए।,प्रयोग गर्दै थिए,0.3333333333333333,0.0625
0ad8fc485f,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0ad8fc485f.flac,त्यहीको कारण भयो।,त्यहीको कारण भयो,0.3333333333333333,0.0625
0966a5aa1b,/kaggle/working/asr_nepali_data/asr_nepali/data/09/0966a5aa1b.flac,तताएर कानमा केहि,तताएर कानमा केही,0.3333333333333333,0.0625
0f538dc13d,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f538dc13d.flac,वर्थका कुरा सेती,बर्थका कुरा सेती,0.3333333333333333,0.0625
0797641b5e,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0797641b5e.flac,लेख पेरमा जान्छु,लेख पेजमा जान्छु,0.3333333333333333,0.0625
0d86b6e2e4,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d86b6e2e4.flac,अर्थकाश साथ आफ्नो,अर्थका साथ आफ्नो,0.3333333333333333,0.0625
06891efcbf,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06891efcbf.flac,वर्षको औवधि राजा,वर्षको अवधि राजा,0.3333333333333333,0.0625
0700bd8adf,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0700bd8adf.flac,अग्लो उठायौ भने,अग्लो उठायौँ भने,0.3333333333333333,0.0625
0d1557db46,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d1557db46.flac,गर्न दलाई लामाको,गर्न दलाइ लामाको,0.3333333333333333,0.0625
064d6d72e4,/kaggle/working/asr_nepali_data/asr_nepali/data/06/064d6d72e4.flac,पनि मध्य पुर्वमा,पनि मध्य पूर्वमा,0.3333333333333333,0.0625
0bf6414142,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0bf6414142.flac,अन्न भावन क्याम्पस,अन्न भवन क्याम्पस,0.3333333333333333,0.058823529411764705
0d36f8684f,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d36f8684f.flac,खेतमा बारको रुपमा,खेतमा बारको रूपमा,0.3333333333333333,0.058823529411764705
09ae407bcd,/kaggle/working/asr_nepali_data/asr_nepali/data/09/09ae407bcd.flac,मिल्यो भने चट्यान,मिल्यो भने चट्याङ,0.3333333333333333,0.058823529411764705
0f369ba937,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f369ba937.flac,नेपालमा पनि किता,नेपालमा पनि किताब,0.3333333333333333,0.058823529411764705
0e0adc9489,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e0adc9489.flac,यो समुदाईको मुख्य,यो समुदायको मुख्य,0.3333333333333333,0.058823529411764705
0920b66274,/kaggle/working/asr_nepali_data/asr_nepali/data/09/0920b66274.flac,यहाँ धेरै प्राचिन,यहाँ धेरै प्राचीन,0.3333333333333333,0.058823529411764705
0c6b4bd18f,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c6b4bd18f.flac,नभएर लडाईको लागि,नभएर लडाईँको लागि,0.3333333333333333,0.058823529411764705
0f3c85be93,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f3c85be93.flac,राजनीती सुरु गरेको,राजनीति सुरु गरेको,0.3333333333333333,0.05555555555555555
0891fcbd17,/kaggle/working/asr_nepali_data/asr_nepali/data/08/0891fcbd17.flac,मेहेनतको बलमा सफलता,मेहनतको बलमा सफलता,0.3333333333333333,0.05555555555555555
018358c7a6,/kaggle/working/asr_nepali_data/asr_nepali/data/01/018358c7a6.flac,मेची अन्चलमा पर्ने,मेची अञ्चलमा पर्ने,0.3333333333333333,0.05555555555555555
0f81ec503f,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f81ec503f.flac,यो गाउको बिस्तारै,यो गाउँको बिस्तारै,0.3333333333333333,0.05555555555555555
08c13704aa,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08c13704aa.flac,राम्रो विषय अध्यन,राम्रो विषय अध्ययन,0.3333333333333333,0.05555555555555555
0862247720,/kaggle/working/asr_nepali_data/asr_nepali/data/08/0862247720.flac,जुन मरिजको इटालियन,जुन मरिचको इटालियन,0.3333333333333333,0.05555555555555555
03acd9e005,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03acd9e005.flac,जसको उपयोगले बारलाई,जसको उपयोगले बाणलाई,0.3333333333333333,0.05263157894736842
04b2b2d237,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04b2b2d237.flac,चार विकास क्षेत्रामा,चार विकास क्षेत्रमा,0.3333333333333333,0.05263157894736842
0850023894,/kaggle/working/asr_nepali_data/asr_nepali/data/08/0850023894.flac,दृष्य ल्याउला भन्ने,दृश्य ल्याउला भन्ने,0.3333333333333333,0.05263157894736842
0b636b9403,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b636b9403.flac,उनमा पुराना घटनाहरु,उनमा पुराना घटनाहरू,0.3333333333333333,0.05263157894736842
0aecf3d17a,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0aecf3d17a.flac,साखेवा साखेनवा सिमे,साखेवा साकेनवा सिमे,0.3333333333333333,0.05263157894736842
00867c189f,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00867c189f.flac,सम्पर्क गर्न सकिन्छ।,सम्पर्क गर्न सकिन्छ,0.3333333333333333,0.05263157894736842
04500a7a1f,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04500a7a1f.flac,तिनीहरुमा काम गर्ने,तिनीहरूमा काम गर्ने,0.3333333333333333,0.05263157894736842
0f4ec17294,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f4ec17294.flac,नेपाली भाषाका पहिलो,नेपाली भाषाकै पहिलो,0.3333333333333333,0.05263157894736842
0e827f7786,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e827f7786.flac,सरोजी पछिल्लो समयमा,सरोजजी पछिल्लो समयमा,0.3333333333333333,0.05
0424803206,/kaggle/working/asr_nepali_data/asr_nepali/data/04/0424803206.flac,वर्तमान मन्त्री हुन्।,वर्तमान मन्त्री हुन्,0.3333333333333333,0.05
08dc129a03,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08dc129a03.flac,माटोले पुर्ने गरिन्छ।,माटोले पुर्ने गरिन्छ,0.3333333333333333,0.05
0648c07d69,/kaggle/working/asr_nepali_data/asr_nepali/data/06/0648c07d69.flac,लेखलाई कोटी मेट्नेमा,लेखलाई कोटि मेट्नेमा,0.3333333333333333,0.05
005c147b66,/kaggle/working/asr_nepali_data/asr_nepali/data/00/005c147b66.flac,जुरेरी नेपालमा पाइने,जुरेली नेपालमा पाइने,0.3333333333333333,0.05
01c7e8385a,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01c7e8385a.flac,सरकारहरु स्वायत्त भए,सरकारहरू स्वायत्त भए,0.3333333333333333,0.05
0a0ac54d4a,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a0ac54d4a.flac,युरोबमा पनि मुसलमानको,युरोपमा पनि मुसलमानको,0.3333333333333333,0.047619047619047616
0279720b41,/kaggle/working/asr_nepali_data/asr_nepali/data/02/0279720b41.flac,शिक्किम भारतमा जन्मेकी,सिक्किम भारतमा जन्मेकी,0.3333333333333333,0.045454545454545456
0dcfe19305,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0dcfe19305.flac,गरेपछि भाकल गर्नेहरुको,गरेपछि भाकल गर्नेहरूको,0.3333333333333333,0.045454545454545456
0653221b25,/kaggle/working/asr_nepali_data/asr_nepali/data/06/0653221b25.flac,स्थानलाई बिस्ती भनिन्छ,स्थानलाई पिस्ती भनिन्छ,0.3333333333333333,0.045454545454545456
03737a41cf,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03737a41cf.flac,अनेक प्रकारका तथ्यहरुको,अनेक प्रकारका तथ्यहरूको,0.3333333333333333,0.043478260869565216
0ea876439b,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0ea876439b.flac,सेटहरुमा प्रयुक्त हुन्छ,सेटहरूमा प्रयुक्त हुन्छ,0.3333333333333333,0.043478260869565216
0af0570302,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0af0570302.flac,नयाँ उच्साहले राष्ट्रलाई,नयाँ उत्साहले राष्ट्रलाई,0.3333333333333333,0.041666666666666664
0e3723c724,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e3723c724.flac,अन्चलको सिन्धुली जिल्लामा,अञ्चलको सिन्धुली जिल्लामा,0.3333333333333333,0.04
0b1f7ff2b6,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b1f7ff2b6.flac,उसको कुरा सुनेर मेरो मन जस्तो गोज्छ।,उसको कुरा सुनेर मेरो मन चस्स घोच्छ।,0.2857142857142857,0.14285714285714285
07c1a489c7,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07c1a489c7.flac,छ र जसलाई,रेकर्ड छ र जसलाई,0.25,0.4375
0b7d6e14f0,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b7d6e14f0.flac,कारण बच्चन र,कारण बच्चन र उनको,0.25,0.29411764705882354
